Episode,Total Reward,Epsilon
139,8770.0,0.4982051627146237
140,8770.0,0.49571413690105054
141,-230.0,0.4932355662165453
142,8770.0,0.4907693883854626
143,8770.0,0.4883155414435353
144,8770.0,0.4858739637363176
145,-230.0,0.483444593917636
146,-1230.0,0.4810273709480478
147,3770.0,0.47862223409330756
148,8770.0,0.47622912292284103
149,-1230.0,0.4738479773082268
150,-230.0,0.47147873742168567
151,3770.0,0.46912134373457726
152,8770.0,0.46677573701590436
153,-1230.0,0.46444185833082485
154,-1230.0,0.46211964903917074
155,-1230.0,0.4598090507939749
156,-1230.0,0.457510005540005
157,8770.0,0.45522245551230495
158,8770.0,0.4529463432347434
159,8770.0,0.4506816115185697
160,-1230.0,0.4484282034609769
161,8770.0,0.446186062443672
162,8770.0,0.4439551321314536
163,8770.0,0.4417353564707963
164,8770.0,0.43952667968844233
165,8770.0,0.43732904629000013
166,8770.0,0.4351424010585501
167,8770.0,0.43296668905325736
168,-1230.0,0.43080185560799106
169,-1230.0,0.4286478463299511
170,8770.0,0.42650460709830135
171,-230.0,0.42437208406280985
172,3770.0,0.4222502236424958
173,8770.0,0.42013897252428334
174,8770.0,0.4180382776616619
175,8770.0,0.4159480862733536
176,8770.0,0.41386834584198684
177,8770.0,0.4117990041127769
178,8770.0,0.40974000909221303
179,8770.0,0.40769130904675194
180,8770.0,0.40565285250151817
181,-230.0,0.4036245882390106
182,3770.0,0.4016064652978155
183,-1230.0,0.3995984329713264
184,8770.0,0.3976004408064698
185,8770.0,0.39561243860243744
186,8770.0,0.3936343764094253
187,8770.0,0.39166620452737816
188,-230.0,0.3897078735047413
189,8770.0,0.3877593341372176
190,8770.0,0.3858205374665315
191,8770.0,0.38389143477919885
192,3770.0,0.3819719776053028
193,8770.0,0.3800621177172763
194,8770.0,0.37816180712868996
195,8770.0,0.37627099809304654
196,8770.0,0.3743896431025813
197,3770.0,0.37251769488706843
198,-1230.0,0.3706551064126331
199,8770.0,0.36880183088056995
200,8770.0,0.3669578217261671
201,-1230.0,0.36512303261753626
202,8770.0,0.3632974174544486
203,8770.0,0.3614809303671764
204,8770.0,0.3596735257153405
205,8770.0,0.3578751580867638
206,8770.0,0.35608578229633
207,8770.0,0.3543053533848483
208,3770.0,0.35253382661792404
209,8770.0,0.3507711574848344
210,8770.0,0.34901730169741024
211,3770.0,0.3472722151889232
212,8770.0,0.3455358541129786
213,3770.0,0.3438081748424137
214,8770.0,0.3420891339682016
215,8770.0,0.3403786882983606
216,8770.0,0.3386767948568688
217,8770.0,0.33698341088258443
218,8770.0,0.3352984938281715
219,8770.0,0.33362200135903064
220,8770.0,0.33195389135223546
221,8770.0,0.3302941218954743
222,8770.0,0.32864265128599696
223,8770.0,0.326999438029567
224,3770.0,0.3253644408394192
225,8770.0,0.3237376186352221
226,8770.0,0.322118930542046
227,8770.0,0.32050833588933575
228,8770.0,0.31890579420988907
229,8770.0,0.3173112652388396
230,8770.0,0.3157247089126454
231,-1230.0,0.3141460853680822
232,8770.0,0.3125753549412418
233,8770.0,0.31101247816653554
234,8770.0,0.30945741577570285
235,8770.0,0.3079101286968243
236,-230.0,0.3063705780533402
237,8770.0,0.30483872516307353
238,-1230.0,0.3033145315372582
239,8770.0,0.3017979588795719
240,8770.0,0.30028896908517405
241,8770.0,0.2987875242397482
242,8770.0,0.29729358661854943
243,8770.0,0.29580711868545667
244,8770.0,0.2943280830920294
245,8770.0,0.29285644267656924
246,-230.0,0.2913921604631864
247,8770.0,0.28993519966087045
248,8770.0,0.2884855236625661
249,8770.0,0.28704309604425327
250,-1230.0,0.285607880564032
251,3770.0,0.28417984116121187
252,-230.0,0.2827589419554058
253,8770.0,0.28134514724562876
254,8770.0,0.2799384215094006
255,8770.0,0.27853872940185365
256,8770.0,0.27714603575484437
257,8770.0,0.2757603055760701
258,8770.0,0.2743815040481898
259,8770.0,0.2730095965279488
260,8770.0,0.27164454854530906
261,-1230.0,0.2702863258025825
262,8770.0,0.2689348941735696
263,8770.0,0.26759021970270175
264,8770.0,0.2662522686041882
265,8770.0,0.2649210072611673
266,8770.0,0.26359640222486147
267,-1230.0,0.26227842021373715
268,8770.0,0.2609670281126685
269,8770.0,0.25966219297210513
270,8770.0,0.2583638820072446
271,-230.0,0.2570720625972084
272,8770.0,0.25578670228422234
273,8770.0,0.25450776877280124
274,8770.0,0.2532352299289372
275,-230.0,0.2519690537792925
276,8770.0,0.2507092085103961
277,3770.0,0.2494556624678441
278,3770.0,0.24820838415550486
279,8770.0,0.24696734223472733
280,8770.0,0.2457325055235537
281,-1230.0,0.24450384299593592
282,8770.0,0.24328132378095624
283,8770.0,0.24206491716205145
284,8770.0,0.2408545925762412
285,-1230.0,0.23965031961336
286,8770.0,0.2384520680152932
287,8770.0,0.23725980767521673
288,8770.0,0.23607350863684065
289,-1230.0,0.23489314109365644
290,8770.0,0.23371867538818816
291,8770.0,0.23255008201124722
292,8770.0,0.231387331601191
293,8770.0,0.23023039494318503
294,8770.0,0.2290792429684691
295,-1230.0,0.22793384675362674
296,8770.0,0.22679417751985861
297,8770.0,0.22566020663225933
298,8770.0,0.22453190559909803
299,8770.0,0.22340924607110255
300,8770.0,0.22229219984074702
301,8770.0,0.2211807388415433
302,8770.0,0.22007483514733558
303,8770.0,0.2189744609715989
304,8770.0,0.2178795886667409
305,8770.0,0.2167901907234072
306,-230.0,0.21570623976979014
307,8770.0,0.21462770857094118
308,8770.0,0.21355457002808648
309,8770.0,0.21248679717794605
310,3770.0,0.21142436319205632
311,8770.0,0.21036724137609603
312,-1230.0,0.20931540516921554
313,3770.0,0.20826882814336947
314,8770.0,0.20722748400265262
315,8770.0,0.20619134658263935
316,-230.0,0.20516038984972615
317,8770.0,0.2041345879004775
318,8770.0,0.2031139149609751
319,8770.0,0.20209834538617025
320,8770.0,0.2010878536592394
321,8770.0,0.2000824143909432
322,8770.0,0.19908200231898848
323,-1230.0,0.19808659230739353
324,8770.0,0.19709615934585656
325,8770.0,0.19611067854912728
326,8770.0,0.19513012515638165
327,3770.0,0.19415447453059972
328,-230.0,0.19318370215794672
329,8770.0,0.192217783647157
330,3770.0,0.1912566947289212
331,8770.0,0.1903004112552766
332,8770.0,0.18934890919900021
333,8770.0,0.18840216465300522
334,8770.0,0.18746015382974018
335,8770.0,0.1865228530605915
336,8770.0,0.18559023879528855
337,8770.0,0.1846622876013121
338,8770.0,0.18373897616330553
339,8770.0,0.182820281282489
340,8770.0,0.18190617987607657
341,8770.0,0.18099664897669618
342,8770.0,0.1800916657318127
343,8770.0,0.17919120740315364
344,8770.0,0.17829525136613786
345,8770.0,0.17740377510930716
346,8770.0,0.17651675623376062
347,8770.0,0.1756341724525918
348,8770.0,0.17475600159032884
349,8770.0,0.17388222158237718
350,8770.0,0.1730128104744653
351,8770.0,0.17214774642209296
352,8770.0,0.1712870076899825
353,3770.0,0.17043057265153258
354,8770.0,0.16957841978827493
355,8770.0,0.16873052768933355
356,8770.0,0.1678868750508869
357,8770.0,0.16704744067563246
358,8770.0,0.1662122034722543
359,8770.0,0.16538114245489302
360,8770.0,0.16455423674261854
361,8770.0,0.16373146555890544
362,8770.0,0.16291280823111093
363,8770.0,0.16209824418995536
364,8770.0,0.16128775296900558
365,8770.0,0.16048131420416054
366,8770.0,0.15967890763313974
367,8770.0,0.15888051309497406
368,8770.0,0.1580861105294992
369,8770.0,0.1572956799768517
370,8770.0,0.15650920157696743
371,3770.0,0.1557266555690826
372,8770.0,0.1549480222912372
373,8770.0,0.15417328217978102
374,8770.0,0.1534024157688821
375,-1230.0,0.1526354036900377
376,8770.0,0.1518722266715875
377,8770.0,0.15111286553822956
378,8770.0,0.15035730121053842
379,8770.0,0.14960551470448571
380,8770.0,0.14885748713096328
381,8770.0,0.14811319969530845
382,-230.0,0.1473726336968319
383,8770.0,0.14663577052834775
384,8770.0,0.14590259167570602
385,8770.0,0.1451730787173275
386,8770.0,0.14444721332374086
387,8770.0,0.14372497725712216
388,-230.0,0.14300635237083656
389,8770.0,0.14229132060898236
390,8770.0,0.14157986400593744
391,8770.0,0.14087196468590776
392,8770.0,0.14016760486247823
393,8770.0,0.13946676683816583
394,8770.0,0.138769433003975
395,8770.0,0.13807558583895513
396,8770.0,0.13738520790976036
397,8770.0,0.13669828187021155
398,8770.0,0.13601479046086049
399,8770.0,0.1353347165085562
400,8770.0,0.1346580429260134
401,8770.0,0.13398475271138335
402,8770.0,0.13331482894782642
403,8770.0,0.13264825480308728
404,8770.0,0.13198501352907185
405,8770.0,0.1313250884614265
406,8770.0,0.13066846301911936
407,8770.0,0.13001512070402377
408,8770.0,0.12936504510050365
409,3770.0,0.12871821987500112
410,8770.0,0.12807462877562611
411,8770.0,0.12743425563174798
412,8770.0,0.12679708435358925
413,8770.0,0.1261630989318213
414,8770.0,0.1255322834371622
415,3770.0,0.12490462201997637
416,-1230.0,0.1242800989098765
417,8770.0,0.12365869841532712
418,8770.0,0.12304040492325048
419,-230.0,0.12242520289863423
420,8770.0,0.12181307688414106
421,8770.0,0.12120401149972035
422,8770.0,0.12059799144222175
423,8770.0,0.11999500148501063
424,8770.0,0.11939502647758558
425,8770.0,0.11879805134519765
426,8770.0,0.11820406108847166
427,8770.0,0.1176130407830293
428,8770.0,0.11702497557911415
429,8770.0,0.11643985070121858
430,8770.0,0.11585765144771248
431,8770.0,0.11527836319047392
432,8770.0,0.11470197137452155
433,8770.0,0.11412846151764894
434,8770.0,0.1135578192100607
435,8770.0,0.11299003011401039
436,8770.0,0.11242507996344034
437,8770.0,0.11186295456362313
438,-1230.0,0.11130363979080501
439,-1230.0,0.11074712159185099
440,8770.0,0.11019338598389174
441,8770.0,0.10964241905397228
442,8770.0,0.10909420695870241
443,8770.0,0.1085487359239089
444,8770.0,0.10800599224428936
445,8770.0,0.10746596228306791
446,8770.0,0.10692863247165257
447,8770.0,0.1063939893092943
448,8770.0,0.10586201936274783
449,8770.0,0.10533270926593409
450,8770.0,0.10480604571960442
451,8770.0,0.1042820154910064
452,8770.0,0.10376060541355137
453,8770.0,0.1032418023864836
454,8770.0,0.10272559337455119
455,-1230.0,0.10221196540767843
456,8770.0,0.10170090558064004
457,8770.0,0.10119240105273684
458,8770.0,0.10068643904747315
459,8770.0,0.10018300685223579
460,8770.0,0.0996820918179746
461,8770.0,0.09918368135888474
462,8770.0,0.09868776295209031
463,8770.0,0.09819432413732986
464,8770.0,0.09770335251664321
465,8770.0,0.09721483575406
466,8770.0,0.09672876157528969
467,8770.0,0.09624511776741324
468,8770.0,0.09576389217857617
469,8770.0,0.09528507271768329
470,8770.0,0.09480864735409487
471,8770.0,0.0943346041173244
472,8770.0,0.09386293109673778
473,8770.0,0.09339361644125409
474,8770.0,0.09292664835904782
475,8770.0,0.09246201511725258
476,8770.0,0.09199970504166631
477,8770.0,0.09153970651645797
478,8770.0,0.09108200798387568
479,8770.0,0.0906265979439563
480,8770.0,0.09017346495423652
481,8770.0,0.08972259762946533
482,8770.0,0.089273984641318
483,8770.0,0.0888276147181114
484,8770.0,0.08838347664452084
485,8770.0,0.08794155926129824
486,8770.0,0.08750185146499175
487,8770.0,0.08706434220766679
488,8770.0,0.08662902049662846
489,8770.0,0.08619587539414532
490,8770.0,0.08576489601717459
491,8770.0,0.08533607153708872
492,8770.0,0.08490939117940327
493,8770.0,0.08448484422350626
494,8770.0,0.08406242000238873
495,8770.0,0.08364210790237678
496,8770.0,0.0832238973628649
497,8770.0,0.08280777787605056
498,8770.0,0.08239373898667031
499,8770.0,0.08198177029173696
500,8770.0,0.08157186144027828
501,8770.0,0.0811640021330769
502,8770.0,0.08075818212241151
503,8770.0,0.08035439121179945
504,-1230.0,0.07995261925574046
505,8770.0,0.07955285615946175
506,8770.0,0.07915509187866444
507,8770.0,0.07875931641927113
508,8770.0,0.07836551983717477
509,8770.0,0.07797369223798889
510,8770.0,0.07758382377679894
511,8770.0,0.07719590465791494
512,8770.0,0.07680992513462537
513,8770.0,0.07642587550895225
514,8770.0,0.07604374613140748
515,8770.0,0.07566352740075044
516,8770.0,0.07528520976374668
517,8770.0,0.07490878371492794
518,8770.0,0.0745342397963533
519,8770.0,0.07416156859737154
520,8770.0,0.07379076075438468
521,8770.0,0.07342180695061275
522,8770.0,0.07305469791585968
523,8770.0,0.07268942442628039
524,8770.0,0.07232597730414898
525,8770.0,0.07196434741762824
526,8770.0,0.0716045256805401
527,8770.0,0.0712465030521374
528,8770.0,0.0708902705368767
529,8770.0,0.07053581918419231
530,8770.0,0.07018314008827135
531,8770.0,0.06983222438783
532,8770.0,0.06948306326589085
533,8770.0,0.0691356479495614
534,8770.0,0.06878996970981359
535,8770.0,0.06844601986126451
536,8770.0,0.06810378976195819
537,8770.0,0.0677632708131484
538,8770.0,0.06742445445908266
539,8770.0,0.06708733218678724
540,8770.0,0.0667518955258533
541,8770.0,0.06641813604822402
542,8770.0,0.0660860453679829
543,8770.0,0.06575561514114299
544,8770.0,0.06542683706543727
545,8770.0,0.06509970288011008
546,8770.0,0.06477420436570952
547,8770.0,0.06445033334388098
548,8770.0,0.06412808167716157
549,8770.0,0.06380744126877576
550,8770.0,0.06348840406243188
551,8770.0,0.06317096204211972
552,8770.0,0.06285510723190912
553,8770.0,0.06254083169574957
554,8770.0,0.062228127537270826
555,8770.0,0.06191698689958447
556,8770.0,0.061607401965086545
557,8770.0,0.06129936495526111
558,8770.0,0.0609928681304848
559,8770.0,0.060687903789832374
560,8770.0,0.06038446427088321
561,8770.0,0.06008254194952879
562,8770.0,0.05978212923978115
563,8770.0,0.05948321859358224
564,3770.0,0.05918580250061433
565,-1230.0,0.058889873488111255
566,8770.0,0.058595424120670696
567,8770.0,0.05830244700006734
568,3770.0,0.058010934765067
569,-1230.0,0.05772088009124167
570,8770.0,0.05743227569078546
571,8770.0,0.05714511431233153
572,8770.0,0.05685938874076987
573,-230.0,0.056575091797066025
574,8770.0,0.056292216338080694
575,8770.0,0.05601075525639029
576,8770.0,0.05573070148010834
577,8770.0,0.0554520479727078
578,8770.0,0.05517478773284426
579,8770.0,0.05489891379418004
580,8770.0,0.05462441922520914
581,8770.0,0.0543512971290831
582,8770.0,0.05407954064343768
583,8770.0,0.05380914294022049
584,8770.0,0.05354009722551939
585,8770.0,0.05327239673939179
586,8770.0,0.053006034755694834
587,3770.0,0.052741004581916356
588,8770.0,0.052477299559006776
589,8770.0,0.052214913061211746
590,8770.0,0.05195383849590569
591,8770.0,0.05169406930342616
592,8770.0,0.05143559895690903
593,8770.0,0.051178420962124486
594,8770.0,0.05092252885731386
595,8770.0,0.05066791621302729
596,8770.0,0.05041457663196215
597,8770.0,0.050162503748802344
598,8770.0,0.049911691230058335
599,8770.0,0.04966213277390804
600,8770.0,0.0494138221100385
601,8770.0,0.04916675299948831
602,8770.0,0.04892091923449087
603,8770.0,0.04867631463831842
604,8770.0,0.048432933065126825
605,8770.0,0.048190768399801194
606,8770.0,0.04794981455780219
607,8770.0,0.04771006548501318
608,8770.0,0.047471515157588115
609,8770.0,0.047234157581800176
610,8770.0,0.046997986793891174
611,8770.0,0.04676299685992172
612,8770.0,0.04652918187562211
613,8770.0,0.046296535966244
614,8770.0,0.046065053286412784
615,8770.0,0.04583472801998072
616,8770.0,0.045605554379880814
617,8770.0,0.04537752660798141
618,8770.0,0.0451506389749415
619,8770.0,0.044924885780066794
620,8770.0,0.04470026135116646
621,8770.0,0.04447676004441063
622,8770.0,0.04425437624418858
623,8770.0,0.04403310436296763
624,8770.0,0.043812938841152796
625,8770.0,0.04359387414694703
626,8770.0,0.043375904776212296
627,8770.0,0.043159025252331236
628,8770.0,0.04294323012606958
629,8770.0,0.04272851397543923
630,8770.0,0.04251487140556204
631,8770.0,0.04230229704853423
632,8770.0,0.04209078556329156
633,8770.0,0.0418803316354751
634,8770.0,0.041670929977297724
635,8770.0,0.04146257532741124
636,8770.0,0.04125526245077418
637,8770.0,0.04104898613852031
638,8770.0,0.04084374120782771
639,8770.0,0.04063952250178857
640,8770.0,0.04043632488927963
641,8770.0,0.04023414326483323
642,8770.0,0.040032972548509065
643,8770.0,0.03983280768576652
644,8770.0,0.03963364364733769
645,8770.0,0.039435475429100995
646,8770.0,0.03923829805195549
647,8770.0,0.03904210656169572
648,8770.0,0.03884689602888724
649,8770.0,0.0386526615487428
650,8770.0,0.03845939824099909
651,8770.0,0.03826710124979409
652,8770.0,0.038075765743545126
653,8770.0,0.0378853869148274
654,8770.0,0.03769595998025326
655,8770.0,0.03750748018035199
656,8770.0,0.037319942779450235
657,8770.0,0.037133343065552986
658,8770.0,0.03694767635022522
659,8770.0,0.036762937968474095
660,8770.0,0.03657912327863173
661,8770.0,0.036396227662238566
662,8770.0,0.03621424652392737
663,8770.0,0.036033175291307735
664,8770.0,0.03585300941485119
665,8770.0,0.035673744367776934
666,8770.0,0.03549537564593805
667,8770.0,0.035317898767708356
668,8770.0,0.03514130927386981
669,8770.0,0.03496560272750046
670,8770.0,0.03479077471386296
671,8770.0,0.03461682084029365
672,8770.0,0.034443736736092176
673,8770.0,0.034271518052411715
674,8770.0,0.034100160462149656
675,8770.0,0.03392965965983891
676,8770.0,0.033760011361539714
677,8770.0,0.03359121130473201
678,8770.0,0.033423255248208356
679,8770.0,0.03325613897196732
680,8770.0,0.03308985827710748
681,8770.0,0.032924408985721944
682,8770.0,0.03275978694079333
683,8770.0,0.032595988006089364
684,8770.0,0.032433008066058915
685,8770.0,0.03227084302572862
686,8770.0,0.032109488810599975
687,8770.0,0.031948941366546975
688,8770.0,0.03178919665971424
689,8770.0,0.03163025067641567
690,8770.0,0.03147209942303359
691,8770.0,0.03131473892591842
692,8770.0,0.031158165231288826
693,8770.0,0.03100237440513238
694,8770.0,0.030847362533106718
695,8770.0,0.030693125720441184
696,-230.0,0.030539660091838977
697,8770.0,0.03038696179137978
698,8770.0,0.030235026982422884
699,8770.0,0.030083851847510768
700,8770.0,0.029933432588273214
701,8770.0,0.029783765425331846
702,8770.0,0.029634846598205186
703,8770.0,0.02948667236521416
704,8770.0,0.029339239003388088
705,8770.0,0.029192542808371146
706,8770.0,0.02904658009432929
707,8770.0,0.028901347193857643
708,8770.0,0.028756840457888354
709,8770.0,0.02861305625559891
710,8770.0,0.028469990974320916
711,8770.0,0.02832764101944931
712,8770.0,0.028186002814352063
713,8770.0,0.0280450728002803
714,8770.0,0.0279048474362789
715,8770.0,0.027765323199097504
716,8770.0,0.027626496583102015
717,8770.0,0.027488364100186506
718,8770.0,0.027350922279685573
719,8770.0,0.027214167668287145
720,8770.0,0.02707809682994571
721,8770.0,0.02694270634579598
722,8770.0,0.026807992814067
723,8770.0,0.026673952849996664
724,8770.0,0.02654058308574668
725,8770.0,0.026407880170317945
726,8770.0,0.026275840769466357
727,8770.0,0.026144461565619025
728,8770.0,0.02601373925779093
729,8770.0,0.025883670561501974
730,8770.0,0.025754252208694463
731,8770.0,0.02562548094765099
732,8770.0,0.025497353542912736
733,8770.0,0.02536986677519817
734,8770.0,0.02524301744132218
735,8770.0,0.025116802354115567
736,8770.0,0.024991218342344988
737,8770.0,0.024866262250633264
738,8770.0,0.024741930939380097
739,8770.0,0.024618221284683196
740,8770.0,0.02449513017825978
741,8770.0,0.02437265452736848
742,8770.0,0.024250791254731636
743,8770.0,0.024129537298457977
744,8770.0,0.024008889611965685
745,8770.0,0.023888845163905856
746,8770.0,0.023769400938086327
747,8770.0,0.023650553933395897
748,8770.0,0.023532301163728918
749,8770.0,0.023414639657910272
750,8770.0,0.023297566459620722
751,8770.0,0.023181078627322618
752,8770.0,0.023065173234186005
753,8770.0,0.022949847368015076
754,8770.0,0.022835098131175
755,8770.0,0.022720922640519125
756,8770.0,0.02260731802731653
757,8770.0,0.022494281437179946
758,8770.0,0.022381810029994047
759,8770.0,0.022269900979844076
760,8770.0,0.022158551474944856
761,8770.0,0.022047758717570132
762,8770.0,0.021937519923982282
763,8770.0,0.021827832324362372
764,8770.0,0.02171869316274056
765,8770.0,0.021610099696926857
766,8770.0,0.021502049198442223
767,8770.0,0.021394538952450012
768,8770.0,0.02128756625768776
769,8770.0,0.021181128426399323
770,8770.0,0.021075222784267326
771,8770.0,0.020969846670345987
772,8770.0,0.020864997436994256
773,8770.0,0.020760672449809284
774,8770.0,0.020656869087560238
775,8770.0,0.020553584742122436
776,8770.0,0.020450816818411825
777,8770.0,0.020348562734319765
778,-1230.0,0.020246819920648168
779,8770.0,0.020145585821044927
780,8770.0,0.020044857891939702
781,8770.0,0.019944633602480003
782,8770.0,0.019844910434467605
783,8770.0,0.019745685882295267
784,8770.0,0.01964695745288379
785,8770.0,0.01954872266561937
786,8770.0,0.019450979052291272
787,8770.0,0.019353724157029815
788,8770.0,0.019256955536244666
789,8770.0,0.019160670758563442
790,8770.0,0.019064867404770626
791,8770.0,0.018969543067746772
792,8770.0,0.018874695352408037
793,8770.0,0.018780321875645996
794,8770.0,0.018686420266267767
795,8770.0,0.018592988164936427
796,8770.0,0.018500023224111744
797,8770.0,0.018407523107991184
798,8770.0,0.01831548549245123
799,8770.0,0.018223908064988973
800,8770.0,0.018132788524664028
801,8770.0,0.018042124582040707
802,8770.0,0.017951913959130504
803,8770.0,0.01786215438933485
804,8770.0,0.017772843617388175
805,8770.0,0.017683979399301233
806,8770.0,0.017595559502304726
807,8770.0,0.0175075817047932
808,8770.0,0.017420043796269234
809,8770.0,0.017332943577287888
810,8770.0,0.01724627885940145
811,8770.0,0.017160047465104442
812,8770.0,0.01707424722777892
813,8770.0,0.016988875991640028
814,8770.0,0.016903931611681827
815,8770.0,0.01681941195362342
816,8770.0,0.016735314893855303
817,8770.0,0.016651638319386028
818,8770.0,0.0165683801277891
819,8770.0,0.016485538227150154
820,8770.0,0.0164031105360144
821,8770.0,0.01632109498333433
822,8770.0,0.016239489508417658
823,8770.0,0.01615829206087557
824,8770.0,0.01607750060057119
825,8770.0,0.015997113097568336
826,8770.0,0.015917127532080494
827,8770.0,0.01583754189442009
828,8770.0,0.01575835418494799
829,8770.0,0.01567956241402325
830,8770.0,0.015601164601953134
831,8770.0,0.015523158778943369
832,8770.0,0.015445542985048652
833,8770.0,0.015368315270123408
834,8770.0,0.01529147369377279
835,8770.0,0.015215016325303928
836,8770.0,0.015138941243677408
837,8770.0,0.01506324653745902
838,8770.0,0.014987930304771725
839,8770.0,0.014912990653247866
840,8770.0,0.014838425699981627
841,8770.0,0.01476423357148172
842,8770.0,0.014690412403624311
843,8770.0,0.01461696034160619
844,8770.0,0.014543875539898159
845,8770.0,0.014471156162198668
846,8770.0,0.014398800381387675
847,8770.0,0.014326806379480736
848,8770.0,0.014255172347583332
849,8770.0,0.014183896485845416
850,8770.0,0.014112977003416188
851,8770.0,0.014042412118399107
852,8770.0,0.013972200057807112
853,8770.0,0.013902339057518077
854,8770.0,0.013832827362230486
855,8770.0,0.013763663225419333
856,8770.0,0.013694844909292236
857,8770.0,0.013626370684745774
858,8770.0,0.013558238831322046
859,8770.0,0.013490447637165436
860,8770.0,0.013422995398979608
861,8770.0,0.01335588042198471
862,8770.0,0.013289101019874787
863,8770.0,0.013222655514775413
864,8770.0,0.013156542237201536
865,8770.0,0.013090759526015528
866,8770.0,0.01302530572838545
867,8770.0,0.012960179199743523
868,8770.0,0.012895378303744804
869,8770.0,0.01283090141222608
870,8770.0,0.012766746905164949
871,8770.0,0.012702913170639124
