Episode,Total Reward,Epsilon
1,2780.0,0.995
2,12780.0,0.990025
3,2780.0,0.985074875
4,7780.0,0.9801495006250001
5,8780.0,0.9752487531218751
6,7780.0,0.9703725093562657
7,7780.0,0.9655206468094844
8,7780.0,0.960693043575437
9,3780.0,0.9558895783575597
10,-220.0,0.9511101304657719
11,3780.0,0.946354579813443
12,12780.0,0.9416228069143757
13,12780.0,0.9369146928798039
14,2780.0,0.9322301194154049
15,-2220.0,0.9275689688183278
16,12780.0,0.9229311239742362
17,-2220.0,0.918316468354365
18,-1220.0,0.9137248860125932
19,8780.0,0.9091562615825302
20,7780.0,0.9046104802746175
21,7780.0,0.9000874278732445
22,-2220.0,0.8955869907338783
23,7780.0,0.8911090557802088
24,3780.0,0.8866535105013078
25,7780.0,0.8822202429488013
26,-2220.0,0.8778091417340573
27,7780.0,0.8734200960253871
28,7780.0,0.8690529955452602
29,8780.0,0.8647077305675338
30,7780.0,0.8603841919146962
31,-1220.0,0.8560822709551227
32,2780.0,0.851801859600347
33,7780.0,0.8475428503023453
34,2780.0,0.8433051360508336
35,-1220.0,0.8390886103705794
36,2780.0,0.8348931673187264
37,12780.0,0.8307187014821328
38,7780.0,0.8265651079747222
39,12780.0,0.8224322824348486
40,2780.0,0.8183201210226743
41,12780.0,0.8142285204175609
42,2780.0,0.810157377815473
43,8780.0,0.8061065909263957
44,3780.0,0.8020760579717637
45,2780.0,0.798065677681905
46,-2220.0,0.7940753492934954
47,7780.0,0.7901049725470279
48,12780.0,0.7861544476842928
49,8780.0,0.7822236754458713
50,2780.0,0.778312557068642
51,3780.0,0.7744209942832988
52,12780.0,0.7705488893118823
53,7780.0,0.7666961448653229
54,-220.0,0.7628626641409962
55,12780.0,0.7590483508202912
56,3780.0,0.7552531090661897
57,3780.0,0.7514768435208588
58,8780.0,0.7477194593032545
59,7780.0,0.7439808620067382
60,2780.0,0.7402609576967045
61,-1220.0,0.736559652908221
62,8780.0,0.7328768546436799
63,3780.0,0.7292124703704616
64,12780.0,0.7255664080186093
65,-2220.0,0.7219385759785162
66,8780.0,0.7183288830986236
67,2780.0,0.7147372386831305
68,3780.0,0.7111635524897149
69,12780.0,0.7076077347272662
70,8780.0,0.7040696960536299
71,-1220.0,0.7005493475733617
72,12780.0,0.697046600835495
73,-1220.0,0.6935613678313175
74,3780.0,0.6900935609921609
75,7780.0,0.6866430931872001
76,12780.0,0.6832098777212641
77,-1220.0,0.6797938283326578
78,-1220.0,0.6763948591909945
79,8780.0,0.6730128848950395
80,2780.0,0.6696478204705644
