Episode,Total Reward,Epsilon
1,691990.0,0.995
2,738350.0,0.990025
3,632190.0,0.985074875
4,541500.0,0.9801495006250001
5,602910.0,0.9752487531218751
6,656110.0,0.9703725093562657
7,854190.0,0.9655206468094844
8,619890.0,0.960693043575437
9,793490.0,0.9558895783575597
10,461370.0,0.9511101304657719
11,741620.0,0.946354579813443
12,809300.0,0.9416228069143757
13,600230.0,0.9369146928798039
14,494800.0,0.9322301194154049
15,604600.0,0.9275689688183278
16,484250.0,0.9229311239742362
17,689680.0,0.918316468354365
18,629930.0,0.9137248860125932
19,619060.0,0.9091562615825302
20,619100.0,0.9046104802746175
21,748220.0,0.9000874278732445
22,669480.0,0.8955869907338783
23,675730.0,0.8911090557802088
24,622930.0,0.8866535105013078
25,523160.0,0.8822202429488013
26,582580.0,0.8778091417340573
27,511110.0,0.8734200960253871
28,688570.0,0.8690529955452602
29,596380.0,0.8647077305675338
30,682080.0,0.8603841919146962
31,530750.0,0.8560822709551227
32,506650.0,0.851801859600347
33,473680.0,0.8475428503023453
34,612010.0,0.8433051360508336
35,698470.0,0.8390886103705794
36,458470.0,0.8348931673187264
37,568160.0,0.8307187014821328
38,616150.0,0.8265651079747222
39,566360.0,0.8224322824348486
40,463990.0,0.8183201210226743
41,653670.0,0.8142285204175609
42,431620.0,0.810157377815473
43,540720.0,0.8061065909263957
44,720440.0,0.8020760579717637
45,466240.0,0.798065677681905
46,672690.0,0.7940753492934954
47,621480.0,0.7901049725470279
48,434290.0,0.7861544476842928
49,523690.0,0.7822236754458713
50,667670.0,0.778312557068642
51,580510.0,0.7744209942832988
52,593470.0,0.7705488893118823
53,480700.0,0.7666961448653229
54,517200.0,0.7628626641409962
55,594370.0,0.7590483508202912
56,444870.0,0.7552531090661897
57,280380.0,0.7514768435208588
58,482060.0,0.7477194593032545
59,484850.0,0.7439808620067382
60,529280.0,0.7402609576967045
61,388750.0,0.736559652908221
62,482040.0,0.7328768546436799
63,618330.0,0.7292124703704616
64,521820.0,0.7255664080186093
65,519680.0,0.7219385759785162
66,356020.0,0.7183288830986236
67,448880.0,0.7147372386831305
68,471120.0,0.7111635524897149
69,483580.0,0.7076077347272662
70,492350.0,0.7040696960536299
71,546680.0,0.7005493475733617
72,588330.0,0.697046600835495
73,366990.0,0.6935613678313175
74,518860.0,0.6900935609921609
75,704090.0,0.6866430931872001
76,575870.0,0.6832098777212641
77,444450.0,0.6797938283326578
78,358130.0,0.6763948591909945
79,350900.0,0.6730128848950395
80,434540.0,0.6696478204705644
81,446120.0,0.6662995813682115
82,445240.0,0.6629680834613705
83,512120.0,0.6596532430440636
84,383320.0,0.6563549768288433
85,382700.0,0.653073201944699
86,426690.0,0.6498078359349755
87,685350.0,0.6465587967553006
88,436870.0,0.6433260027715241
89,548740.0,0.6401093727576664
90,443700.0,0.6369088258938781
91,371730.0,0.6337242817644086
92,571790.0,0.6305556603555866
93,593600.0,0.6274028820538087
94,551790.0,0.6242658676435396
95,441920.0,0.6211445383053219
96,469420.0,0.6180388156137953
97,494460.0,0.6149486215357263
98,426460.0,0.6118738784280476
99,442880.0,0.6088145090359074
100,490100.0,0.6057704364907278
101,439820.0,0.6027415843082742
102,532400.0,0.5997278763867329
103,369250.0,0.5967292370047992
104,531920.0,0.5937455908197752
105,390910.0,0.5907768628656763
106,437410.0,0.5878229785513479
107,490600.0,0.5848838636585911
108,562740.0,0.5819594443402982
109,535590.0,0.5790496471185967
110,518090.0,0.5761543988830038
111,520250.0,0.5732736268885887
112,580460.0,0.5704072587541458
113,558350.0,0.567555222460375
114,209390.0,0.5647174463480732
115,456390.0,0.5618938591163328
116,438820.0,0.5590843898207511
117,431510.0,0.5562889678716474
118,195950.0,0.5535075230322891
119,443260.0,0.5507399854171277
120,244110.0,0.547986285490042
121,295940.0,0.5452463540625918
122,434910.0,0.5425201222922789
123,356420.0,0.5398075216808175
124,213710.0,0.5371084840724134
125,438630.0,0.5344229416520513
126,290000.0,0.531750826943791
127,430400.0,0.5290920728090721
128,381710.0,0.5264466124450268
129,245860.0,0.5238143793828016
130,306950.0,0.5211953074858876
131,279930.0,0.5185893309484582
132,375140.0,0.5159963842937159
133,381260.0,0.5134164023722473
134,501630.0,0.510849320360386
135,364000.0,0.5082950737585841
136,375690.0,0.5057535983897912
137,330410.0,0.5032248303978422
138,442260.0,0.500708706245853
139,467150.0,0.4982051627146237
140,408680.0,0.49571413690105054
141,375350.0,0.4932355662165453
142,431320.0,0.4907693883854626
143,428640.0,0.4883155414435353
144,329060.0,0.4858739637363176
145,368510.0,0.483444593917636
146,326850.0,0.4810273709480478
147,424200.0,0.47862223409330756
148,435410.0,0.47622912292284103
149,497440.0,0.4738479773082268
150,453910.0,0.47147873742168567
151,226600.0,0.46912134373457726
152,444910.0,0.46677573701590436
153,372100.0,0.46444185833082485
