Episode,Total Reward,Epsilon
1,809630.0,0.995
2,692400.0,0.990025
3,786370.0,0.985074875
4,727710.0,0.9801495006250001
5,561470.0,0.9752487531218751
6,510130.0,0.9703725093562657
7,639520.0,0.9655206468094844
8,673410.0,0.960693043575437
9,686180.0,0.9558895783575597
10,637450.0,0.9511101304657719
11,732800.0,0.946354579813443
12,457980.0,0.9416228069143757
13,651280.0,0.9369146928798039
14,690130.0,0.9322301194154049
15,558330.0,0.9275689688183278
16,587460.0,0.9229311239742362
17,681830.0,0.918316468354365
18,624940.0,0.9137248860125932
19,714900.0,0.9091562615825302
20,576210.0,0.9046104802746175
21,661880.0,0.9000874278732445
22,701280.0,0.8955869907338783
23,569770.0,0.8911090557802088
24,707540.0,0.8866535105013078
25,725630.0,0.8822202429488013
26,581340.0,0.8778091417340573
27,586210.0,0.8734200960253871
28,755380.0,0.8690529955452602
29,769040.0,0.8647077305675338
30,773480.0,0.8603841919146962
31,683750.0,0.8560822709551227
32,515750.0,0.851801859600347
33,582010.0,0.8475428503023453
34,648970.0,0.8433051360508336
35,625980.0,0.8390886103705794
36,505480.0,0.8348931673187264
37,603610.0,0.8307187014821328
38,495250.0,0.8265651079747222
39,711370.0,0.8224322824348486
40,737080.0,0.8183201210226743
41,536040.0,0.8142285204175609
42,491570.0,0.810157377815473
43,475060.0,0.8061065909263957
44,438680.0,0.8020760579717637
45,447270.0,0.798065677681905
46,634070.0,0.7940753492934954
47,578530.0,0.7901049725470279
48,451100.0,0.7861544476842928
49,475660.0,0.7822236754458713
50,575210.0,0.778312557068642
51,601010.0,0.7744209942832988
52,457110.0,0.7705488893118823
53,417110.0,0.7666961448653229
54,666680.0,0.7628626641409962
55,578180.0,0.7590483508202912
56,692400.0,0.7552531090661897
57,510560.0,0.7514768435208588
58,374030.0,0.7477194593032545
59,474630.0,0.7439808620067382
60,553130.0,0.7402609576967045
61,527390.0,0.736559652908221
62,485830.0,0.7328768546436799
63,646990.0,0.7292124703704616
64,706530.0,0.7255664080186093
65,342070.0,0.7219385759785162
66,347890.0,0.7183288830986236
67,554140.0,0.7147372386831305
68,515380.0,0.7111635524897149
69,387600.0,0.7076077347272662
70,580950.0,0.7040696960536299
71,490010.0,0.7005493475733617
72,394350.0,0.697046600835495
73,407380.0,0.6935613678313175
74,394530.0,0.6900935609921609
75,502660.0,0.6866430931872001
76,506850.0,0.6832098777212641
77,506240.0,0.6797938283326578
78,300480.0,0.6763948591909945
79,499140.0,0.6730128848950395
80,305420.0,0.6696478204705644
81,562410.0,0.6662995813682115
82,470170.0,0.6629680834613705
83,363530.0,0.6596532430440636
84,350760.0,0.6563549768288433
85,555430.0,0.653073201944699
86,384820.0,0.6498078359349755
87,510640.0,0.6465587967553006
88,410000.0,0.6433260027715241
89,367140.0,0.6401093727576664
90,500530.0,0.6369088258938781
91,562910.0,0.6337242817644086
92,420430.0,0.6305556603555866
93,313280.0,0.6274028820538087
94,477740.0,0.6242658676435396
95,466500.0,0.6211445383053219
96,415370.0,0.6180388156137953
97,500610.0,0.6149486215357263
98,463800.0,0.6118738784280476
99,526050.0,0.6088145090359074
100,341190.0,0.6057704364907278
101,467980.0,0.6027415843082742
102,360430.0,0.5997278763867329
103,557250.0,0.5967292370047992
104,378380.0,0.5937455908197752
105,642580.0,0.5907768628656763
106,418540.0,0.5878229785513479
107,440260.0,0.5848838636585911
108,437530.0,0.5819594443402982
109,413640.0,0.5790496471185967
110,551180.0,0.5761543988830038
111,542560.0,0.5732736268885887
112,411930.0,0.5704072587541458
113,415410.0,0.567555222460375
114,330830.0,0.5647174463480732
115,279510.0,0.5618938591163328
116,556370.0,0.5590843898207511
117,392690.0,0.5562889678716474
118,496520.0,0.5535075230322891
119,536680.0,0.5507399854171277
120,462100.0,0.547986285490042
121,400690.0,0.5452463540625918
122,499030.0,0.5425201222922789
123,495950.0,0.5398075216808175
124,394460.0,0.5371084840724134
125,312690.0,0.5344229416520513
126,400280.0,0.531750826943791
127,337000.0,0.5290920728090721
128,444210.0,0.5264466124450268
129,392750.0,0.5238143793828016
130,335260.0,0.5211953074858876
131,471690.0,0.5185893309484582
132,330250.0,0.5159963842937159
133,404990.0,0.5134164023722473
134,392820.0,0.510849320360386
135,337010.0,0.5082950737585841
136,323420.0,0.5057535983897912
137,379790.0,0.5032248303978422
138,426210.0,0.500708706245853
139,500490.0,0.4982051627146237
140,432660.0,0.49571413690105054
141,272450.0,0.4932355662165453
142,445970.0,0.4907693883854626
143,520850.0,0.4883155414435353
144,305840.0,0.4858739637363176
145,368000.0,0.483444593917636
146,337360.0,0.4810273709480478
147,295150.0,0.47862223409330756
148,305330.0,0.47622912292284103
149,258080.0,0.4738479773082268
150,396110.0,0.47147873742168567
151,387230.0,0.46912134373457726
152,282200.0,0.46677573701590436
153,281770.0,0.46444185833082485
154,398150.0,0.46211964903917074
155,417670.0,0.4598090507939749
156,301810.0,0.457510005540005
157,350960.0,0.45522245551230495
158,366680.0,0.4529463432347434
159,312210.0,0.4506816115185697
160,389120.0,0.4484282034609769
161,489870.0,0.446186062443672
162,441020.0,0.4439551321314536
163,364380.0,0.4417353564707963
164,261860.0,0.43952667968844233
165,347060.0,0.43732904629000013
166,100660.0,0.4351424010585501
167,377520.0,0.43296668905325736
168,336970.0,0.43080185560799106
169,369050.0,0.4286478463299511
170,177510.0,0.42650460709830135
171,482300.0,0.42437208406280985
172,510870.0,0.4222502236424958
173,323080.0,0.42013897252428334
174,342680.0,0.4180382776616619
175,420770.0,0.4159480862733536
176,452760.0,0.41386834584198684
177,354370.0,0.4117990041127769
178,417590.0,0.40974000909221303
