Episode,Total Reward,Epsilon
1,4561802.2,0.995
2,4967941.3,0.990025
3,4184583.099999999,0.985074875
4,5318937.5,0.9801495006250001
5,4377825.9,0.9752487531218751
6,4741923.2,0.9703725093562657
7,4843337.1,0.9655206468094844
8,5325100.700000001,0.960693043575437
9,4001218.9000000004,0.9558895783575597
10,3614637.800000001,0.9511101304657719
11,4362712.3,0.946354579813443
12,3487136.0999999996,0.9416228069143757
13,3527827.1,0.9369146928798039
14,3889669.900000001,0.9322301194154049
15,3652847.0000000005,0.9275689688183278
16,4455383.800000002,0.9229311239742362
17,4355666.4,0.918316468354365
18,3525394.2000000007,0.9137248860125932
19,4394978.1000000015,0.9091562615825302
20,3420817.0000000005,0.9046104802746175
21,3981473.7000000007,0.9000874278732445
22,3679184.2000000007,0.8955869907338783
23,4769769.700000001,0.8911090557802088
24,4444409.200000001,0.8866535105013078
25,2706122.8,0.8822202429488013
26,4291983.9,0.8778091417340573
27,3898590.2000000007,0.8734200960253871
28,3894867.4000000004,0.8690529955452602
29,4292495.0,0.8647077305675338
30,4054066.8,0.8603841919146962
31,3565652.0000000005,0.8560822709551227
32,3021251.9000000004,0.851801859600347
33,3543516.7000000007,0.8475428503023453
34,3382342.2,0.8433051360508336
35,3951975.8,0.8390886103705794
36,3701664.5000000005,0.8348931673187264
37,5266990.299999999,0.8307187014821328
38,3790430.900000001,0.8265651079747222
39,4245190.6,0.8224322824348486
40,4156157.0000000005,0.8183201210226743
41,3796201.2000000007,0.8142285204175609
42,4189126.8000000003,0.810157377815473
43,3685706.9000000004,0.8061065909263957
44,3956807.2,0.8020760579717637
45,3439009.9,0.798065677681905
46,3149725.3,0.7940753492934954
47,3794443.500000001,0.7901049725470279
48,3086648.9000000004,0.7861544476842928
49,3996510.200000001,0.7822236754458713
50,4010022.0000000005,0.778312557068642
51,3945837.3000000007,0.7744209942832988
52,2704499.5,0.7705488893118823
53,4325059.2,0.7666961448653229
54,3385710.9000000004,0.7628626641409962
55,3492750.1999999997,0.7590483508202912
56,3907268.0000000005,0.7552531090661897
57,3352881.8,0.7514768435208588
58,3094229.8000000003,0.7477194593032545
59,3254143.5,0.7439808620067382
60,3869669.4000000004,0.7402609576967045
61,3564797.8000000003,0.736559652908221
62,4450190.9,0.7328768546436799
63,3524544.8,0.7292124703704616
64,2806466.1,0.7255664080186093
65,3312514.1999999997,0.7219385759785162
66,2594026.3,0.7183288830986236
67,3310089.6000000006,0.7147372386831305
68,3555005.9000000004,0.7111635524897149
69,3395932.6,0.7076077347272662
70,3385572.5,0.7040696960536299
71,3258360.6999999997,0.7005493475733617
72,3602899.1,0.697046600835495
73,3326396.1000000006,0.6935613678313175
74,3796941.100000001,0.6900935609921609
75,3100712.9,0.6866430931872001
76,2304736.1,0.6832098777212641
77,2742613.8000000003,0.6797938283326578
78,2987666.5999999996,0.6763948591909945
79,3101014.1,0.6730128848950395
80,2348680.1,0.6696478204705644
81,3080635.3000000003,0.6662995813682115
82,2857690.1,0.6629680834613705
83,3053232.7999999993,0.6596532430440636
84,1945345.6,0.6563549768288433
85,3586919.400000001,0.653073201944699
86,2409551.2,0.6498078359349755
